CUST_ID,gender,DateOfBirth,State,Contact,Segment,customer_age,claim_id,incident_cause,claim_date,claim_area,police_report,claim_type,claim_amount,total_policy_claims,fraudulent,StateName,Region,SubRegion
28999720,Male,02-Nov-68,FL,534-219-7419,Platinum,50,12839550,Crime,07/01/2017,Auto,Unknown,Material only,$2360,1,No,Florida,South,South Atlantic
53719176,Male,29-May-92,FL,174-342-7516,Silver,27,43635378,Other driver error,05/14/2018,Auto,Unknown,Injury only,$27278,6,Yes,Florida,South,South Atlantic
33290806,Male,29-Aug-96,FL,938-486-2376,Gold,23,7014549,Driver error,01/14/2017,Auto,No,Material only,$2550,1,No,Florida,South,South Atlantic
17774827,Male,09-Jun-67,FL,239-143-5279,Gold,52,64295252,Other causes,10/10/2017,Auto,No,Material only,$1370,1,No,Florida,South,South Atlantic
88623068,Female,14-May-78,FL,532-674-5268,Silver,41,78332196,Other causes,12/17/2017,Auto,Yes,Material and injury,$15040,1,No,Florida,South,South Atlantic
49187749,Male,03-Feb-84,FL,748-417-3164,Gold,35,7838178,Other causes,10/10/2017,Auto,No,Material and injury,$16680,1,No,Florida,South,South Atlantic
56075921,Female,05-Jul-69,FL,148-396-5961,Platinum,50,27638017,Other driver error,02/22/2018,Auto,No,Material only,$1587,4,Yes,Florida,South,South Atlantic
13926634,Male,08-Jul-82,FL,653-896-2719,Platinum,37,14102754,Other causes,10/03/2018,Auto,No,Material only,$2610.5,3,Yes,Florida,South,South Atlantic
10149231,Female,22-Mar-92,FL,291-942-3485,Platinum,27,77526829,Other causes,04/24/2018,Auto,Unknown,Material and injury,$34780,3,No,Florida,South,South Atlantic
58451506,Male,22-Apr-68,FL,673-574-7823,Gold,51,43042986,Natural causes,10/30/2018,Auto,No,Material only,$2420,1,No,Florida,South,South Atlantic
82089910,Male,09-Oct-73,FL,257-248-4825,Silver,45,28084004,Driver error,06/03/2018,Auto,No,Material only,$2780,1,No,Florida,South,South Atlantic
23092790,Female,21-Apr-82,NE,362-847-6954,Platinum,37,12179959,Crime,08/03/2018,Auto,Unknown,Material only,$1380,1,No,Nebraska,MidWest,West North Central
3689105,Female,23-Mar-99,NE,923-198-9827,Silver,20,74988783,Crime,04/18/2017,Auto,Yes,Injury only,$19440,4,No,Nebraska,MidWest,West North Central
48538925,Female,25-Sep-67,NE,378-563-3695,Gold,52,66892177,Other causes,06/04/2017,Auto,No,Injury only,$22420,1,No,Nebraska,MidWest,West North Central
32269248,Female,27-Jun-71,NE,574-857-9387,Gold,48,94714143,Other driver error,07/07/2018,Auto,Yes,Injury only,$30350,1,No,Nebraska,MidWest,West North Central
47603757,Female,09-Aug-96,NE,214-247-6582,Platinum,23,65784642,Driver error,04/24/2018,Auto,No,Material only,$2980,1,No,Nebraska,MidWest,West North Central
29282358,Female,05-Oct-85,NE,291-953-5768,Gold,34,56720636,Other driver error,01/13/2018,Auto,No,Material and injury,$39280,2,No,Nebraska,MidWest,West North Central
55375167,Male,30-Mar-69,NE,245-617-1348,Silver,50,5854580,Crime,04/05/2017,Home,Unknown,Material only,$1403,3,Yes,Nebraska,MidWest,West North Central
4825461,Female,27-Apr-65,NE,791-473-9763,Platinum,54,6174643,Other driver error,07/15/2017,Auto,Yes,Material and injury,$32960,1,No,Nebraska,MidWest,West North Central
38011078,Female,20-May-76,NE,271-123-1475,Gold,43,98795403,Crime,10/30/2018,Auto,Unknown,Material only,$1940,1,No,Nebraska,MidWest,West North Central
6125426,Female,23-Apr-98,NE,317-978-1285,Silver,21,61143364,Other driver error,01/13/2018,Auto,No,Material only,$1450,1,No,Nebraska,MidWest,West North Central
84736739,Male,27-Feb-94,NE,948-947-1695,Gold,25,61678713,Other driver error,12/03/2017,Auto,Yes,Material and injury,$35800,1,No,Nebraska,MidWest,West North Central
31115028,Female,16-Oct-65,NE,321-243-9564,Silver,53,5182265,Other driver error,03/28/2018,Auto,Unknown,Material only,$2600,1,No,Nebraska,MidWest,West North Central
49889657,Male,21-Aug-75,NE,528-923-7546,Silver,44,60904940,Natural causes,05/01/2018,Auto,Unknown,Material only,$1140,1,No,Nebraska,MidWest,West North Central
14477985,Male,09-Jul-98,NE,496-361-3285,Silver,21,7384147,Natural causes,05/02/2017,Auto,Unknown,Injury only,$13100,5,No,Nebraska,MidWest,West North Central
66267050,Female,14-May-62,NE,716-145-5671,Gold,57,94080912,Other causes,12/30/2017,Auto,No,Material only,$2250,1,No,Nebraska,MidWest,West North Central
29323970,Male,03-Mar-71,NE,783-653-9163,Gold,48,58878919,Driver error,01/01/2017,Auto,Unknown,Material only,$1840,1,Yes,Nebraska,MidWest,West North Central
67243622,Male,17-Oct-86,NE,715-435-9327,Gold,32,6342208,Other driver error,01/20/2018,Auto,Unknown,Material only,$2250,1,No,Nebraska,MidWest,West North Central
74219574,Female,28-Oct-67,NE,579-316-6573,Silver,51,98881244,Other driver error,03/02/2017,Auto,No,Material only,$2700,1,No,Nebraska,MidWest,West North Central
93822307,Male,15-Nov-87,NE,534-856-2654,Platinum,31,88944238,Natural causes,12/30/2017,Auto,No,Material only,$2940,1,No,Nebraska,MidWest,West North Central
8684318,Male,28-May-69,NE,145-563-2137,Gold,50,91946746,Other driver error,02/03/2017,Home,Yes,Material only,$2670,2,No,Nebraska,MidWest,West North Central
6756905,Male,21-Oct-97,NE,924-427-8125,Silver,21,47457836,Driver error,01/21/2017,Auto,No,Material only,$2320,3,No,Nebraska,MidWest,West North Central
45539668,Male,08-Apr-98,MS,613-276-2471,Silver,21,48559754,Other driver error,12/30/2017,Auto,No,Material only,$2170,1,No,Mississippi,South,East South Central
16836323,Male,22-Dec-70,MS,398-364-9741,Gold,48,88126193,Crime,01/14/2017,Auto,No,Material only,$1140,4,No,Mississippi,South,East South Central
95055469,Female,23-Jun-64,MS,632-725-7146,Platinum,55,24181936,Crime,08/18/2017,Auto,No,Material only,$2990,1,No,Mississippi,South,East South Central
80701300,Female,28-Jul-94,MS,593-423-4839,Silver,25,15267466,Other causes,09/06/2018,Auto,Yes,Material only,$1150,2,Yes,Mississippi,South,East South Central
42014103,Male,06-Feb-99,MS,561-657-4953,Gold,20,42019165,Driver error,12/30/2017,Home,No,Material only,$2288.5,4,Yes,Mississippi,South,East South Central
83836752,Female,24-May-86,MS,435-561-9674,Platinum,33,45600936,Other driver error,04/24/2018,Auto,No,Material only,$1480,2,No,Mississippi,South,East South Central
42569977,Female,24-Mar-97,MS,532-438-5347,Silver,22,52262269,Other driver error,04/18/2017,Auto,Yes,Material and injury,$36170,1,No,Mississippi,South,East South Central
33628817,Male,12-Aug-64,MS,243-497-9317,Silver,55,50234626,Other causes,04/12/2017,Auto,Yes,Material only,$2800,1,No,Mississippi,South,East South Central
9017128,Female,29-Nov-67,MS,951-573-4932,Silver,51,54356654,Other causes,03/16/2017,Auto,Unknown,Material and injury,$19530,1,No,Mississippi,South,East South Central
80544918,Female,22-Jun-87,MS,739-748-9768,Platinum,32,60065436,Crime,08/11/2017,Auto,No,Material only,$1430,1,No,Mississippi,South,East South Central
12377926,Male,11-Nov-99,MS,735-517-7849,Silver,19,32299664,Driver error,03/28/2018,Home,Yes,Injury only,$14480,1,No,Mississippi,South,East South Central
86992868,Male,28-Sep-87,MS,826-714-7823,Silver,32,74884043,Driver error,08/03/2018,Auto,No,Material only,$2500,2,No,Mississippi,South,East South Central
58693933,Male,21-Dec-77,MS,892-871-4967,Platinum,41,55042907,Driver error,05/09/2017,Auto,No,Material only,$2070,1,Yes,Mississippi,South,East South Central
29459103,Female,05-May-86,MS,413-741-7425,Silver,33,78685929,Natural causes,07/01/2017,Auto,No,Injury only,$35385.5,1,Yes,Mississippi,South,East South Central
22125988,Female,23-Nov-93,MS,938-182-5821,Silver,25,14704752,Natural causes,07/07/2018,Auto,No,Material only,$2710,1,No,Mississippi,South,East South Central
23445933,Female,01-Jan-66,MS,657-568-6495,Platinum,53,26058387,Crime,12/30/2017,Auto,No,Material only,$1670,2,No,Mississippi,South,East South Central
78064067,Female,04-Nov-99,MS,713-457-9846,Gold,19,50845008,Natural causes,09/06/2018,Auto,No,Material only,$1090,5,No,Mississippi,South,East South Central
1852176,Male,23-Jun-67,PA,563-749-5436,Platinum,52,59259291,Driver error,04/17/2018,Auto,Unknown,Material only,$1510,1,No,Pennsylvania,NorthEast,Mid-Atlantic
51782731,Male,18-Dec-89,PA,728-916-1287,Silver,29,99444302,Other driver error,02/03/2017,Home,Unknown,Material only,$2790,1,No,Pennsylvania,NorthEast,Mid-Atlantic
69546065,Male,12-Jun-94,PA,641-659-5972,Platinum,25,6515806,Crime,06/18/2017,Auto,Unknown,Material only,$2104.5,1,Yes,Pennsylvania,NorthEast,Mid-Atlantic
53013094,Male,07-Jun-76,PA,192-576-9158,Silver,43,52442756,Natural causes,06/30/2018,Auto,Unknown,Material only,$2580,1,No,Pennsylvania,NorthEast,Mid-Atlantic
98218159,Female,02-Sep-76,PA,563-417-5261,Platinum,43,44626119,Other driver error,12/10/2017,Auto,No,Material only,$2840,1,No,Pennsylvania,NorthEast,Mid-Atlantic
4652602,Female,03-Oct-78,PA,128-371-7892,Gold,41,86258669,Other causes,08/16/2018,Auto,No,Material only,$1320,1,No,Pennsylvania,NorthEast,Mid-Atlantic
30886292,Male,13-May-74,PA,179-142-9184,Silver,45,91660260,Other driver error,08/24/2017,Auto,Unknown,Material only,$2950,1,No,Pennsylvania,NorthEast,Mid-Atlantic
85641672,Male,09-Nov-79,PA,512-318-6489,Platinum,39,98954915,Crime,03/14/2018,Auto,No,Material only,$1860,1,No,Pennsylvania,NorthEast,Mid-Atlantic
7988398,Male,12-Sep-76,PA,459-421-4897,Gold,43,95997859,Driver error,07/22/2017,Auto,Unknown,Injury only,$14720,1,No,Pennsylvania,NorthEast,Mid-Atlantic
24065986,Male,25-Nov-98,PA,416-398-8934,Silver,20,81369109,Natural causes,10/03/2018,Home,Yes,Injury only,$34970,1,No,Pennsylvania,NorthEast,Mid-Atlantic
96395873,Female,13-Oct-63,PA,397-921-2875,Platinum,55,59164542,Crime,09/20/2017,Auto,No,Material only,$2410,1,No,Pennsylvania,NorthEast,Mid-Atlantic
85357756,Male,02-Jan-70,PA,915-698-3649,Platinum,49,23938559,Driver error,02/23/2017,Auto,No,Material only,$2130,1,No,Pennsylvania,NorthEast,Mid-Atlantic
85357756,Male,02-Jan-70,PA,915-698-3649,Platinum,49,1654201,Driver error,06/23/2018,Auto,Unknown,Material only,$2510,1,No,Pennsylvania,NorthEast,Mid-Atlantic
76933532,Female,04-Oct-76,PA,892-468-9436,Platinum,43,18226024,Other causes,01/26/2018,Auto,No,Material only,$2150,3,No,Pennsylvania,NorthEast,Mid-Atlantic
17814402,Female,14-Jul-84,PA,136-379-5432,Silver,35,45544311,Driver error,02/03/2017,Auto,No,Material and injury,$35480,1,No,Pennsylvania,NorthEast,Mid-Atlantic
4420512,Male,27-May-91,PA,316-643-2935,Silver,28,4342527,Natural causes,01/07/2017,Auto,No,Material only,$1860,1,No,Pennsylvania,NorthEast,Mid-Atlantic
92644503,Male,18-Apr-89,PA,845-829-8214,Gold,30,65211497,Other driver error,11/20/2017,Auto,Yes,Injury only,$18650,1,No,Pennsylvania,NorthEast,Mid-Atlantic
2121802,Male,27-Aug-80,PA,827-714-7821,Silver,39,73088898,Other causes,02/17/2017,Auto,Yes,Material and injury,$32090,1,No,Pennsylvania,NorthEast,Mid-Atlantic
72296323,Male,06-Nov-60,PA,287-152-8153,Platinum,58,3877364,Driver error,07/07/2018,Home,Unknown,Material only,$2110,1,No,Pennsylvania,NorthEast,Mid-Atlantic
46076664,Male,02-Aug-60,PA,148-648-3179,Platinum,59,33479837,Driver error,06/17/2018,Auto,Unknown,Material only,$1690,1,No,Pennsylvania,NorthEast,Mid-Atlantic
67849662,Female,25-Aug-91,PA,143-543-9264,Silver,28,37077391,Natural causes,06/25/2017,Auto,Yes,Injury only,$35920,1,No,Pennsylvania,NorthEast,Mid-Atlantic
